# i = 19	j = 20
# T(K)   <E>   |<M>|   Szi   SziSzj  Corr(Szi,Szj)
# ---  ------  -----  -----  ------  -------------
 1.85  -1.835  0.948  0.025  0.025  0.916  0.002  0.813  0.916  -0.307
 1.84  -1.842  0.951  0.025  0.026  0.921  0.001  0.814  0.763  -0.304
 1.83  -1.847  0.953  0.029  0.026  0.920  0.001  0.923  0.868  -0.455
 1.82  -1.852  0.955  0.027  0.025  0.922  0.001  0.867  0.869  -0.377
 1.81  -1.857  0.956  0.025  0.025  0.923  0.001  0.821  0.923  -0.304
 1.80  -1.859  0.957  0.027  0.026  0.933  0.001  0.874  0.933  -0.370
 1.79  -1.864  0.959  0.027  0.021  0.927  0.002  0.874  0.768  -0.375
 1.78  -1.867  0.959  0.029  0.028  0.934  0.001  0.936  0.934  -0.449
 1.77  -1.871  0.961  0.025  0.021  0.939  0.001  0.827  0.832  -0.292
 1.76  -1.874  0.962  0.025  0.026  0.938  0.001  0.830  0.884  -0.294
 1.75  -1.882  0.965  0.029  0.023  0.945  0.001  0.943  0.783  -0.441
 1.74  -1.885  0.966  0.025  0.025  0.942  0.001  0.833  0.942  -0.291
 1.73  -1.889  0.967  0.029  0.025  0.942  0.001  0.946  0.835  -0.445
 1.72  -1.892  0.968  0.025  0.025  0.942  0.001  0.833  0.942  -0.291
 1.71  -1.893  0.968  0.029  0.028  0.950  0.000  0.947  0.950  -0.439
 1.70  -1.895  0.969  0.029  0.028  0.944  0.001  0.943  0.944  -0.442
 1.69  -1.902  0.971  0.027  0.026  0.951  0.001  0.898  0.951  -0.364
 1.68  -1.906  0.973  0.029  0.025  0.955  0.001  0.956  0.846  -0.438
 1.67  -1.908  0.973  0.029  0.028  0.954  0.001  0.953  0.954  -0.438
 1.66  -1.912  0.974  0.029  0.026  0.953  0.001  0.953  0.899  -0.438
 1.65  -1.915  0.975  0.027  0.025  0.958  0.001  0.903  0.903  -0.359
 1.64  -1.915  0.975  0.029  0.026  0.956  0.001  0.957  0.901  -0.438
 1.63  -1.919  0.977  0.029  0.028  0.959  0.000  0.956  0.959  -0.435
 1.62  -1.922  0.978  0.029  0.028  0.962  0.000  0.961  0.962  -0.434
 1.61  -1.925  0.979  0.029  0.028  0.964  0.001  0.963  0.964  -0.433
 1.60  -1.930  0.980  0.029  0.028  0.965  0.000  0.967  0.965  -0.434
 1.59  -1.933  0.981  0.029  0.028  0.966  0.000  0.966  0.966  -0.432
 1.58  -1.934  0.981  0.029  0.028  0.967  0.000  0.967  0.967  -0.432
 1.57  -1.937  0.982  0.027  0.028  0.966  0.001  0.913  0.911  -0.355
 1.56  -1.938  0.983  0.029  0.028  0.967  0.000  0.969  0.967  -0.433
 1.55  -1.940  0.983  0.027  0.026  0.969  0.000  0.918  0.969  -0.354
 1.54  -1.944  0.984  0.027  0.026  0.973  0.000  0.914  0.973  -0.350
 1.53  -1.945  0.985  0.029  0.028  0.968  0.000  0.971  0.968  -0.433
 1.52  -1.947  0.985  0.029  0.028  0.972  0.000  0.971  0.972  -0.429
 1.51  -1.950  0.986  0.027  0.026  0.974  0.000  0.921  0.974  -0.350
 1.50  -1.952  0.987  0.029  0.028  0.976  0.000  0.976  0.976  -0.428
 1.49  -1.953  0.987  0.029  0.028  0.974  0.000  0.978  0.974  -0.430
 1.48  -1.956  0.988  0.029  0.028  0.979  -0.000  0.979  0.979  -0.426
 1.47  -1.957  0.988  0.027  0.026  0.978  0.000  0.923  0.866  -0.347
 1.46  -1.958  0.989  0.029  0.028  0.979  0.000  0.977  0.979  -0.425
 1.45  -1.960  0.989  0.029  0.028  0.979  0.000  0.980  0.979  -0.426
 1.44  -1.962  0.990  0.029  0.028  0.981  0.000  0.982  0.981  -0.425
 1.43  -1.963  0.990  0.029  0.026  0.982  0.000  0.982  0.926  -0.424
 1.42  -1.965  0.990  0.027  0.025  0.983  0.000  0.924  0.927  -0.343
 1.41  -1.967  0.991  0.029  0.028  0.983  0.000  0.984  0.983  -0.424
 1.40  -1.968  0.991  0.029  0.028  0.983  0.000  0.983  0.983  -0.423
 1.39  -1.969  0.992  0.029  0.028  0.985  0.000  0.984  0.985  -0.422
 1.38  -1.971  0.992  0.029  0.028  0.984  0.000  0.984  0.984  -0.423
 1.37  -1.972  0.992  0.029  0.028  0.986  0.000  0.987  0.986  -0.422
 1.36  -1.973  0.993  0.029  0.028  0.987  0.000  0.986  0.987  -0.421
 1.35  -1.974  0.993  0.029  0.028  0.988  0.000  0.987  0.988  -0.421
 1.34  -1.976  0.993  0.029  0.028  0.987  0.000  0.990  0.987  -0.423
 1.33  -1.977  0.994  0.029  0.028  0.986  0.000  0.988  0.986  -0.423
 1.32  -1.978  0.994  0.029  0.028  0.990  0.000  0.991  0.990  -0.421
 1.31  -1.979  0.995  0.029  0.028  0.988  0.000  0.990  0.988  -0.422
 1.30  -1.981  0.995  0.029  0.028  0.990  0.000  0.990  0.990  -0.420
 1.29  -1.981  0.995  0.029  0.028  0.991  0.000  0.991  0.991  -0.420
 1.28  -1.982  0.995  0.029  0.028  0.992  0.000  0.991  0.992  -0.418
 1.27  -1.983  0.996  0.029  0.028  0.992  0.000  0.993  0.992  -0.420
 1.26  -1.984  0.996  0.029  0.028  0.993  0.000  0.992  0.993  -0.418
 1.25  -1.985  0.996  0.029  0.028  0.994  0.000  0.991  0.994  -0.416
 1.24  -1.986  0.996  0.029  0.028  0.993  0.000  0.994  0.993  -0.418
 1.23  -1.987  0.996  0.029  0.028  0.994  0.000  0.992  0.994  -0.417
 1.22  -1.987  0.997  0.029  0.028  0.993  0.000  0.995  0.993  -0.419
 1.21  -1.987  0.997  0.029  0.028  0.993  0.000  0.993  0.993  -0.418
 1.20  -1.989  0.997  0.029  0.028  0.992  0.000  0.992  0.992  -0.419
 1.19  -1.989  0.997  0.029  0.028  0.994  0.000  0.994  0.994  -0.418
 1.18  -1.990  0.997  0.029  0.028  0.996  0.000  0.996  0.996  -0.417
 1.17  -1.991  0.998  0.029  0.028  0.996  0.000  0.995  0.996  -0.416
 1.16  -1.991  0.998  0.029  0.028  0.996  0.000  0.995  0.996  -0.416
 1.15  -1.992  0.998  0.029  0.028  0.995  0.000  0.996  0.995  -0.417
 1.14  -1.993  0.998  0.029  0.028  0.997  0.000  0.996  0.997  -0.416
 1.13  -1.993  0.998  0.029  0.028  0.996  -0.000  0.996  0.996  -0.417
 1.12  -1.993  0.998  0.029  0.028  0.997  0.000  0.996  0.997  -0.416
 1.11  -1.994  0.998  0.029  0.028  0.996  0.000  0.997  0.996  -0.417
 1.10  -1.994  0.999  0.029  0.028  0.997  0.000  0.997  0.997  -0.416
 1.09  -1.994  0.999  0.029  0.028  0.998  -0.000  0.997  0.998  -0.416
 1.08  -1.995  0.999  0.029  0.028  0.997  0.000  0.997  0.997  -0.416
 1.07  -1.995  0.999  0.029  0.028  0.998  0.000  0.997  0.998  -0.415
 1.06  -1.995  0.999  0.029  0.028  0.998  0.000  0.998  0.998  -0.415
 1.05  -1.996  0.999  0.029  0.028  0.998  -0.000  0.997  0.998  -0.415
 1.04  -1.996  0.999  0.029  0.028  0.998  0.000  0.998  0.998  -0.415
 1.03  -1.996  0.999  0.029  0.028  0.997  0.000  0.997  0.997  -0.416
 1.02  -1.997  0.999  0.029  0.028  0.998  0.000  0.998  0.998  -0.416
 1.01  -1.997  0.999  0.029  0.028  0.999  0.000  0.999  0.999  -0.415
 1.00  -1.997  0.999  0.029  0.028  0.999  0.000  0.999  0.999  -0.415
 0.99  -1.998  0.999  0.029  0.028  0.999  0.000  0.999  0.999  -0.415
 0.98  -1.998  0.999  0.029  0.028  0.999  -0.000  0.999  0.999  -0.415
 0.97  -1.998  0.999  0.029  0.028  0.998  0.000  0.999  0.998  -0.415
 0.96  -1.998  1.000  0.029  0.028  0.999  -0.000  0.999  0.999  -0.415
 0.95  -1.998  1.000  0.029  0.028  0.999  0.000  0.999  0.999  -0.415
 0.94  -1.999  1.000  0.029  0.028  0.999  0.000  1.000  0.999  -0.415
 0.93  -1.998  1.000  0.029  0.028  0.999  -0.000  0.999  0.999  -0.415
 0.92  -1.999  1.000  0.029  0.028  0.999  -0.000  1.000  0.999  -0.415
 0.91  -1.999  1.000  0.029  0.028  0.999  0.000  0.999  0.999  -0.414
 0.90  -1.999  1.000  0.029  0.028  0.999  -0.000  0.998  0.999  -0.414
 0.89  -1.999  1.000  0.029  0.028  0.999  -0.000  1.000  0.999  -0.415
 0.88  -1.999  1.000  0.029  0.028  0.999  -0.000  1.000  0.999  -0.415
 0.87  -1.999  1.000  0.029  0.028  1.000  -0.000  1.000  1.000  -0.415
 0.86  -1.999  1.000  0.029  0.028  0.999  -0.000  1.000  0.999  -0.415
 0.85  -1.999  1.000  0.029  0.028  0.999  -0.000  1.000  0.999  -0.415
 0.84  -1.999  1.000  0.029  0.028  1.000  -0.000  0.999  1.000  -0.414
 0.83  -2.000  1.000  0.029  0.028  1.000  -0.000  1.000  1.000  -0.414
 0.82  -1.999  1.000  0.029  0.028  1.000  -0.000  1.000  1.000  -0.414
 0.81  -2.000  1.000  0.029  0.028  1.000  -0.000  1.000  1.000  -0.414
 0.80  -2.000  1.000  0.029  0.028  1.000  0.000  1.000  1.000  -0.414
 0.79  -2.000  1.000  0.029  0.028  1.000  -0.000  1.000  1.000  -0.414
 0.78  -2.000  1.000  0.029  0.028  1.000  -0.000  1.000  1.000  -0.414
 0.77  -2.000  1.000  0.029  0.028  1.000  -0.000  1.000  1.000  -0.414
 0.76  -2.000  1.000  0.029  0.028  1.000  0.000  1.000  1.000  -0.414
 0.75  -2.000  1.000  0.029  0.028  1.000  -0.000  1.000  1.000  -0.414
 0.74  -2.000  1.000  0.029  0.028  1.000  0.000  1.000  1.000  -0.414
 0.73  -2.000  1.000  0.029  0.028  1.000  0.000  1.000  1.000  -0.414
 0.72  -2.000  1.000  0.029  0.028  1.000  -0.000  1.000  1.000  -0.414
 0.71  -2.000  1.000  0.029  0.028  1.000  0.000  1.000  1.000  -0.414
 0.70  -2.000  1.000  0.029  0.028  1.000  -0.000  1.000  1.000  -0.414
 0.69  -2.000  1.000  0.029  0.028  1.000  0.000  1.000  1.000  -0.414
 0.68  -2.000  1.000  0.029  0.028  1.000  0.000  1.000  1.000  -0.414
 0.67  -2.000  1.000  0.029  0.028  1.000  0.000  1.000  1.000  -0.414
 0.66  -2.000  1.000  0.029  0.028  1.000  0.000  1.000  1.000  -0.414
 0.65  -2.000  1.000  0.029  0.028  1.000  0.000  1.000  1.000  -0.414
 0.64  -2.000  1.000  0.029  0.028  1.000  0.000  1.000  1.000  -0.414
 0.63  -2.000  1.000  0.029  0.028  1.000  0.000  1.000  1.000  -0.414
 0.62  -2.000  1.000  0.029  0.028  1.000  0.000  1.000  1.000  -0.414
 0.61  -2.000  1.000  0.029  0.028  1.000  0.000  1.000  1.000  -0.414
 0.60  -2.000  1.000  0.029  0.028  1.000  0.000  1.000  1.000  -0.414
 0.59  -2.000  1.000  0.029  0.028  1.000  0.000  1.000  1.000  -0.414
 0.58  -2.000  1.000  0.029  0.028  1.000  0.000  1.000  1.000  -0.414
 0.57  -2.000  1.000  0.029  0.028  1.000  0.000  1.000  1.000  -0.414
 0.56  -2.000  1.000  0.029  0.028  1.000  0.000  1.000  1.000  -0.414
 0.55  -2.000  1.000  0.029  0.028  1.000  0.000  1.000  1.000  -0.414
 0.54  -2.000  1.000  0.029  0.028  1.000  0.000  1.000  1.000  -0.414
 0.53  -2.000  1.000  0.029  0.028  1.000  0.000  1.000  1.000  -0.414
 0.52  -2.000  1.000  0.029  0.028  1.000  0.000  1.000  1.000  -0.414
 0.51  -2.000  1.000  0.029  0.028  1.000  0.000  1.000  1.000  -0.414
 0.50  -2.000  1.000  0.029  0.028  1.000  0.000  1.000  1.000  -0.414
