# i = 0	j = 1
# T(K)   <E>   |<M>|   Szi   SziSzj  Corr(Szi,Szj)
# ---  ------  -----  -----  ------  -------------
 2.90  4  -0.861  0.022  0.259  0.037  0.027  -8.736
 2.85  4  -0.886  0.003  -0.778  0.111  0.198  -23.674
 2.80  4  -0.908  0.008  0.556  0.481  0.132  -16.043
 2.75  4  -0.930  0.026  -0.111  0.037  0.016  -16.308
 2.70  4  -0.962  0.061  -0.481  0.259  0.099  -23.736
 2.65  4  -0.994  0.002  0.407  -0.407  0.000  -16.005
 2.60  4  -1.029  0.033  -0.259  0.111  0.005  -16.155
 2.55  4  -1.057  0.018  0.333  0.185  0.099  -15.818
 2.50  4  -1.124  0.057  0.111  0.407  0.379  -7.631
 2.45  4  -1.158  0.063  0.481  0.630  0.433  -22.980
 2.40  4  -1.202  0.336  -0.556  0.407  0.016  -15.620
 2.35  4  -1.282  0.164  -0.778  0.630  -0.033  -14.597
 2.30  4  -1.389  0.079  0.333  0.037  -0.000  3.004
 2.25  4  -1.470  0.395  -0.852  0.778  -0.011  -21.512
 2.20  4  -1.579  0.825  0.778  0.630  -0.033  -21.110
 2.15  4  -1.614  0.840  0.704  0.630  -0.022  -21.526
 2.10  4  -1.658  0.861  0.778  0.704  -0.016  -30.351
 2.05  4  -1.707  0.893  0.778  0.630  -0.033  -21.625
 2.00  4  -1.746  0.911  1.000  1.000  0.000  -41.095
 1.95  4  -1.782  0.927  1.000  1.000  0.000  -42.309
 1.90  4  -1.810  0.939  0.852  0.630  -0.033  -33.669
 1.85  4  -1.838  0.950  1.000  0.926  0.000  -45.152
 1.80  4  -1.856  0.955  0.926  0.852  -0.005  -36.659
 1.75  4  -1.875  0.962  0.852  0.852  0.000  -38.652
 1.70  4  -1.899  0.971  1.000  1.000  0.000  -52.098
 1.65  4  -1.914  0.975  1.000  0.852  0.000  -54.978
 1.60  4  -1.927  0.979  1.000  1.000  0.000  -58.569
 1.55  4  -1.940  0.983  1.000  1.000  0.000  -63.019
 1.50  4  -1.951  0.986  1.000  1.000  0.000  -68.048
 1.45  4  -1.961  0.989  1.000  1.000  0.000  -74.316
 1.40  4  -1.968  0.991  1.000  1.000  0.000  -82.247
 1.35  4  -1.975  0.993  1.000  1.000  0.000  -92.422
 1.30  4  -1.980  0.995  1.000  1.000  0.000  -105.918
 1.25  4  -1.985  0.996  0.926  0.926  0.000  -102.976
 1.20  4  -1.989  0.997  1.000  1.000  0.000  -152.978
 1.15  4  -1.992  0.998  1.000  1.000  0.000  -199.864
 1.10  4  -1.994  0.998  1.000  1.000  0.000  -293.457
 1.05  4  -1.996  0.999  1.000  1.000  0.000  -573.741
 1.00  4  -1.997  0.999  1.000  1.000  0.000  -2865927035599461.500
 0.95  4  -1.998  0.999  1.000  1.000  0.000  545.651
 0.90  4  -1.999  1.000  1.000  1.000  0.000  265.286
 0.85  4  -1.999  1.000  1.000  1.000  0.000  171.601
 0.80  4  -2.000  1.000  1.000  1.000  0.000  124.552
 0.75  4  -2.000  1.000  1.000  1.000  0.000  96.143
 0.70  4  -2.000  1.000  1.000  1.000  0.000  77.039
 0.65  4  -2.000  1.000  1.000  1.000  0.000  63.242
 0.60  4  -2.000  1.000  1.000  1.000  0.000  52.750
 0.55  4  -2.000  1.000  1.000  1.000  0.000  44.448
 0.50  4  -2.000  1.000  1.000  1.000  0.000  37.667
